anio,mineral,etapa,flujo,valor_usd
2017,zinc,E2 Metal en bruto/refinado,X,289562676.0
2017,zinc,E3 Semimanufacturas,M,49545064.0
2017,zinc,E3 Semimanufacturas,X,1741515.0
2017,zinc,E4 Manufacturas,M,60531762.0
2017,zinc,E4 Manufacturas,X,17520702.0
2018,barita,E1 Crudo/molido,M,0.0
2018,barita,E1 Crudo/molido,X,0.0
2018,barita,E2 Quimicos de bario,M,4347703.0
2018,barita,E2 Quimicos de bario,X,0.0
2018,cobre,E1 Mena/concentrado,M,529371003.0
2018,cobre,E1 Mena/concentrado,X,2318095785.0
2018,cobre,E2 Metal en bruto/refinado,M,881905570.0
2018,cobre,E2 Metal en bruto/refinado,X,903281960.0
2018,cobre,E3 Semimanufacturas,M,2019301355.0
2018,cobre,E3 Semimanufacturas,X,515022778.0
2018,cobre,E4 Manufacturas,M,407010351.0
2018,cobre,E4 Manufacturas,X,57368602.0
2018,fluorita,E1 Espato fluor (crudo),M,122086.0
2018,fluorita,E1 Espato fluor (crudo),X,73420659.0
2018,fluorita,E2 Fluoroquimica,M,49309108.0
2018,fluorita,E2 Fluoroquimica,X,162083915.0
2018,grafito,E1 Grafito natural,M,3733179.0
2018,grafito,E1 Grafito natural,X,5558473.0
2018,grafito,E2 Grafito artificial/prep.,M,38518509.0
2018,grafito,E2 Grafito artificial/prep.,X,31848785.0
2018,grafito,E3 Electrodos/articulos de carbono,M,339596286.0
2018,grafito,E3 Electrodos/articulos de carbono,X,156500823.0
2018,manganeso,E1 Mena/concentrado,M,40295389.0
2018,manganeso,E1 Mena/concentrado,X,0.0
2018,manganeso,E2 Ferroaleaciones,M,3576624.0
2018,manganeso,E2 Ferroaleaciones,X,41067892.0
2018,manganeso,E3 Quimicos/metal,M,14342489.0
2018,manganeso,E3 Quimicos/metal,X,1055454.0
2018,oro,E1 Mena/concentrado,M,0.0
2018,oro,E1 Mena/concentrado,X,181351369.0
2018,oro,E2 Bruto/semilabrado,M,140327330.0
2018,oro,E2 Bruto/semilabrado,X,3201011359.0
2018,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,504147073.0
2018,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,353650296.0
2018,plata,E1 Mena/concentrado,M,225818.0
2018,plata,E1 Mena/concentrado,X,36656445.0
2018,plata,E2 Bruto/semilabrado,M,86360400.0
2018,plata,E2 Bruto/semilabrado,X,1672071037.0
2018,plomo,E1 Mena/concentrado,M,59846274.0
2018,plomo,E1 Mena/concentrado,X,770645599.0
2018,plomo,E2 Metal en bruto/refinado,M,41419479.0
2018,plomo,E2 Metal en bruto/refinado,X,212767132.0
2018,plomo,E3 Semimanufacturas,M,0.0
2018,plomo,E3 Semimanufacturas,X,343471.0
2018,plomo,E4 Manufacturas,M,8112175.0
2018,plomo,E4 Manufacturas,X,990322.0
2018,silice,E1 Arena silica/cuarzo,M,82996662.0
2018,silice,E1 Arena silica/cuarzo,X,1977646.0
2018,silice,E2 Silicio/ferrosilicio/SiO2,M,266925595.0
2018,silice,E2 Silicio/ferrosilicio/SiO2,X,6723754.0
2018,zinc,E1 Mena/concentrado,M,35979309.0
2018,zinc,E1 Mena/concentrado,X,795496776.0
2018,zinc,E2 Metal en bruto/refinado,M,63439674.0
2018,zinc,E2 Metal en bruto/refinado,X,421209847.0
2018,zinc,E3 Semimanufacturas,M,63049260.0
2018,zinc,E3 Semimanufacturas,X,3119267.0
2018,zinc,E4 Manufacturas,M,68318160.0
2018,zinc,E4 Manufacturas,X,15428635.0
2019,barita,E1 Crudo/molido,M,0.0
2019,barita,E1 Crudo/molido,X,0.0
2019,barita,E2 Quimicos de bario,M,4154051.0
2019,barita,E2 Quimicos de bario,X,0.0
2019,cobre,E1 Mena/concentrado,M,780369161.0
2019,cobre,E1 Mena/concentrado,X,2339268612.0
2019,cobre,E2 Metal en bruto/refinado,M,869535577.0
2019,cobre,E2 Metal en bruto/refinado,X,796430490.0
2019,cobre,E3 Semimanufacturas,M,1833340059.0
2019,cobre,E3 Semimanufacturas,X,488807777.0
2019,cobre,E4 Manufacturas,M,385132787.0
2019,cobre,E4 Manufacturas,X,61529228.0
2019,fluorita,E1 Espato fluor (crudo),M,20658.0
2019,fluorita,E1 Espato fluor (crudo),X,107197953.0
2019,fluorita,E2 Fluoroquimica,M,46872930.0
2019,fluorita,E2 Fluoroquimica,X,179912949.0
2019,grafito,E1 Grafito natural,M,3030676.0
2019,grafito,E1 Grafito natural,X,0.0
2019,grafito,E2 Grafito artificial/prep.,M,48350059.0
2019,grafito,E2 Grafito artificial/prep.,X,56520991.0
2019,grafito,E3 Electrodos/articulos de carbono,M,210434995.0
2019,grafito,E3 Electrodos/articulos de carbono,X,166748311.0
2019,manganeso,E1 Mena/concentrado,M,30606114.0
2019,manganeso,E1 Mena/concentrado,X,0.0
2019,manganeso,E2 Ferroaleaciones,M,3004341.0
2019,manganeso,E2 Ferroaleaciones,X,45973453.0
2019,manganeso,E3 Quimicos/metal,M,14740410.0
2019,manganeso,E3 Quimicos/metal,X,0.0
2019,oro,E1 Mena/concentrado,M,0.0
2019,oro,E1 Mena/concentrado,X,217719396.0
2019,oro,E2 Bruto/semilabrado,M,125837047.0
2019,oro,E2 Bruto/semilabrado,X,3268151039.0
2019,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,505348329.0
2019,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,311536967.0
2019,plata,E1 Mena/concentrado,M,4712.0
2019,plata,E1 Mena/concentrado,X,31927356.0
2019,plata,E2 Bruto/semilabrado,M,92438614.0
2019,plata,E2 Bruto/semilabrado,X,1881640521.0
2019,plomo,E1 Mena/concentrado,M,53017207.0
2019,plomo,E1 Mena/concentrado,X,739121732.0
2019,plomo,E2 Metal en bruto/refinado,M,33490361.0
2019,plomo,E2 Metal en bruto/refinado,X,190220069.0
2019,plomo,E3 Semimanufacturas,M,0.0
2019,plomo,E3 Semimanufacturas,X,1169084.0
2019,plomo,E4 Manufacturas,M,7354441.0
2019,plomo,E4 Manufacturas,X,878243.0
2019,silice,E1 Arena silica/cuarzo,M,78459709.0
2019,silice,E1 Arena silica/cuarzo,X,1588593.0
2019,silice,E2 Silicio/ferrosilicio/SiO2,M,229280208.0
2019,silice,E2 Silicio/ferrosilicio/SiO2,X,7791711.0
2019,zinc,E1 Mena/concentrado,M,32297975.0
2019,zinc,E1 Mena/concentrado,X,655723459.0
2019,zinc,E2 Metal en bruto/refinado,M,51957113.0
2019,zinc,E2 Metal en bruto/refinado,X,372975923.0
2019,zinc,E3 Semimanufacturas,M,55197046.0
2019,zinc,E3 Semimanufacturas,X,1710494.0
2019,zinc,E4 Manufacturas,M,70612488.0
2019,zinc,E4 Manufacturas,X,15357548.0
2020,barita,E1 Crudo/molido,M,898377.0
2020,barita,E1 Crudo/molido,X,0.0
2020,barita,E2 Quimicos de bario,M,2480157.0
2020,barita,E2 Quimicos de bario,X,0.0
2020,cobre,E1 Mena/concentrado,M,1132333334.0
2020,cobre,E1 Mena/concentrado,X,2878626776.0
2020,cobre,E2 Metal en bruto/refinado,M,828881738.0
2020,cobre,E2 Metal en bruto/refinado,X,813642511.0
2020,cobre,E3 Semimanufacturas,M,1441095349.0
2020,cobre,E3 Semimanufacturas,X,461341926.0
2020,cobre,E4 Manufacturas,M,315959308.0
2020,cobre,E4 Manufacturas,X,53887119.0
2020,fluorita,E1 Espato fluor (crudo),M,88512.0
2020,fluorita,E1 Espato fluor (crudo),X,77026577.0
2020,fluorita,E2 Fluoroquimica,M,31201273.0
2020,fluorita,E2 Fluoroquimica,X,144847687.0
2020,grafito,E1 Grafito natural,M,2431212.0
2020,grafito,E1 Grafito natural,X,0.0
2020,grafito,E2 Grafito artificial/prep.,M,39306796.0
2020,grafito,E2 Grafito artificial/prep.,X,45267805.0
2020,grafito,E3 Electrodos/articulos de carbono,M,109660246.0
2020,grafito,E3 Electrodos/articulos de carbono,X,108307232.0
2020,manganeso,E1 Mena/concentrado,M,10640285.0
2020,manganeso,E1 Mena/concentrado,X,0.0
2020,manganeso,E2 Ferroaleaciones,M,1962726.0
2020,manganeso,E2 Ferroaleaciones,X,20023807.0
2020,manganeso,E3 Quimicos/metal,M,8597925.0
2020,manganeso,E3 Quimicos/metal,X,0.0
2020,oro,E1 Mena/concentrado,M,0.0
2020,oro,E1 Mena/concentrado,X,321417297.0
2020,oro,E2 Bruto/semilabrado,M,102059665.0
2020,oro,E2 Bruto/semilabrado,X,3488850587.0
2020,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,312791730.0
2020,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,262580578.0
2020,plata,E1 Mena/concentrado,M,0.0
2020,plata,E1 Mena/concentrado,X,146951579.0
2020,plata,E2 Bruto/semilabrado,M,84417579.0
2020,plata,E2 Bruto/semilabrado,X,2155928215.0
2020,plomo,E1 Mena/concentrado,M,25062021.0
2020,plomo,E1 Mena/concentrado,X,1482644734.0
2020,plomo,E2 Metal en bruto/refinado,M,31820608.0
2020,plomo,E2 Metal en bruto/refinado,X,157430330.0
2020,plomo,E3 Semimanufacturas,M,0.0
2020,plomo,E3 Semimanufacturas,X,283760.0
2020,plomo,E4 Manufacturas,M,6802521.0
2020,plomo,E4 Manufacturas,X,1014870.0
2020,silice,E1 Arena silica/cuarzo,M,43823853.0
2020,silice,E1 Arena silica/cuarzo,X,1391684.0
2020,silice,E2 Silicio/ferrosilicio/SiO2,M,184682777.0
2020,silice,E2 Silicio/ferrosilicio/SiO2,X,7400256.0
2020,zinc,E1 Mena/concentrado,M,58476613.0
2020,zinc,E1 Mena/concentrado,X,646136225.0
2020,zinc,E2 Metal en bruto/refinado,M,33227518.0
2020,zinc,E2 Metal en bruto/refinado,X,337374838.0
2020,zinc,E3 Semimanufacturas,M,51941401.0
2020,zinc,E3 Semimanufacturas,X,2642365.0
2020,zinc,E4 Manufacturas,M,66021404.0
2020,zinc,E4 Manufacturas,X,8221681.0
2021,barita,E1 Crudo/molido,M,2054187.0
2021,barita,E1 Crudo/molido,X,19124233.0
2021,barita,E2 Quimicos de bario,M,5062044.0
2021,barita,E2 Quimicos de bario,X,0.0
2021,cobre,E1 Mena/concentrado,M,404006811.0
2021,cobre,E1 Mena/concentrado,X,3420948513.0
2021,cobre,E2 Metal en bruto/refinado,M,1631520548.0
2021,cobre,E2 Metal en bruto/refinado,X,966254109.0
2021,cobre,E3 Semimanufacturas,M,2165544665.0
2021,cobre,E3 Semimanufacturas,X,519982902.0
2021,cobre,E4 Manufacturas,M,401687485.0
2021,cobre,E4 Manufacturas,X,78214998.0
2021,fluorita,E1 Espato fluor (crudo),M,0.0
2021,fluorita,E1 Espato fluor (crudo),X,91633901.0
2021,fluorita,E2 Fluoroquimica,M,37534566.0
2021,fluorita,E2 Fluoroquimica,X,18807660.0
2021,grafito,E1 Grafito natural,M,1414873.0
2021,grafito,E1 Grafito natural,X,2113261.0
2021,grafito,E2 Grafito artificial/prep.,M,52613865.0
2021,grafito,E2 Grafito artificial/prep.,X,51084472.0
2021,grafito,E3 Electrodos/articulos de carbono,M,124091170.0
2021,grafito,E3 Electrodos/articulos de carbono,X,105949967.0
2021,manganeso,E1 Mena/concentrado,M,5787193.0
2021,manganeso,E1 Mena/concentrado,X,0.0
2021,manganeso,E2 Ferroaleaciones,M,1065675.0
2021,manganeso,E2 Ferroaleaciones,X,19983315.0
2021,manganeso,E3 Quimicos/metal,M,14514220.0
2021,manganeso,E3 Quimicos/metal,X,0.0
2021,oro,E1 Mena/concentrado,M,0.0
2021,oro,E1 Mena/concentrado,X,2952263.0
2021,oro,E2 Bruto/semilabrado,M,113669695.0
2021,oro,E2 Bruto/semilabrado,X,3413974349.0
2021,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,615963341.0
2021,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,455993823.0
2021,plata,E1 Mena/concentrado,M,65186.0
2021,plata,E1 Mena/concentrado,X,28657175.0
2021,plata,E2 Bruto/semilabrado,M,131348613.0
2021,plata,E2 Bruto/semilabrado,X,2543070260.0
2021,plomo,E1 Mena/concentrado,M,0.0
2021,plomo,E1 Mena/concentrado,X,833273184.0
2021,plomo,E2 Metal en bruto/refinado,M,20357719.0
2021,plomo,E2 Metal en bruto/refinado,X,169751570.0
2021,plomo,E3 Semimanufacturas,M,1572094.0
2021,plomo,E3 Semimanufacturas,X,0.0
2021,plomo,E4 Manufacturas,M,4284464.0
2021,plomo,E4 Manufacturas,X,1101224.0
2021,silice,E1 Arena silica/cuarzo,M,70700145.0
2021,silice,E1 Arena silica/cuarzo,X,2535528.0
2021,silice,E2 Silicio/ferrosilicio/SiO2,M,250482158.0
2021,silice,E2 Silicio/ferrosilicio/SiO2,X,11198288.0
2021,zinc,E1 Mena/concentrado,M,2788.0
2021,zinc,E1 Mena/concentrado,X,248335725.0
2021,zinc,E2 Metal en bruto/refinado,M,83950373.0
2021,zinc,E2 Metal en bruto/refinado,X,288767583.0
2021,zinc,E3 Semimanufacturas,M,54235392.0
2021,zinc,E3 Semimanufacturas,X,50953.0
2021,zinc,E4 Manufacturas,M,69839464.0
2021,zinc,E4 Manufacturas,X,4209656.0
2022,barita,E1 Crudo/molido,M,12708428.0
2022,barita,E1 Crudo/molido,X,27236605.0
2022,barita,E2 Quimicos de bario,M,4025822.0
2022,barita,E2 Quimicos de bario,X,0.0
2022,cobre,E1 Mena/concentrado,M,660205189.0
2022,cobre,E1 Mena/concentrado,X,3137587661.0
2022,cobre,E2 Metal en bruto/refinado,M,399000027.0
2022,cobre,E2 Metal en bruto/refinado,X,873308606.0
2022,cobre,E3 Semimanufacturas,M,2451466773.0
2022,cobre,E3 Semimanufacturas,X,627341853.0
2022,cobre,E4 Manufacturas,M,452497706.0
2022,cobre,E4 Manufacturas,X,84431303.0
2022,fluorita,E1 Espato fluor (crudo),M,0.0
2022,fluorita,E1 Espato fluor (crudo),X,55800331.0
2022,fluorita,E2 Fluoroquimica,M,42522829.0
2022,fluorita,E2 Fluoroquimica,X,3964092.0
2022,grafito,E1 Grafito natural,M,5637878.0
2022,grafito,E1 Grafito natural,X,3434484.0
2022,grafito,E2 Grafito artificial/prep.,M,82581604.0
2022,grafito,E2 Grafito artificial/prep.,X,75419392.0
2022,grafito,E3 Electrodos/articulos de carbono,M,156227694.0
2022,grafito,E3 Electrodos/articulos de carbono,X,101454322.0
2022,manganeso,E1 Mena/concentrado,M,0.0
2022,manganeso,E1 Mena/concentrado,X,0.0
2022,manganeso,E2 Ferroaleaciones,M,0.0
2022,manganeso,E2 Ferroaleaciones,X,11736794.0
2022,manganeso,E3 Quimicos/metal,M,20767956.0
2022,manganeso,E3 Quimicos/metal,X,0.0
2022,oro,E1 Mena/concentrado,M,0.0
2022,oro,E1 Mena/concentrado,X,18427502.0
2022,oro,E2 Bruto/semilabrado,M,121944913.0
2022,oro,E2 Bruto/semilabrado,X,3098803603.0
2022,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,875153546.0
2022,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,447652908.0
2022,plata,E1 Mena/concentrado,M,408098.0
2022,plata,E1 Mena/concentrado,X,88920958.0
2022,plata,E2 Bruto/semilabrado,M,124089522.0
2022,plata,E2 Bruto/semilabrado,X,2282303905.0
2022,plomo,E1 Mena/concentrado,M,0.0
2022,plomo,E1 Mena/concentrado,X,746165144.0
2022,plomo,E2 Metal en bruto/refinado,M,27626080.0
2022,plomo,E2 Metal en bruto/refinado,X,197623384.0
2022,plomo,E3 Semimanufacturas,M,825140.0
2022,plomo,E3 Semimanufacturas,X,79999.0
2022,plomo,E4 Manufacturas,M,6993358.0
2022,plomo,E4 Manufacturas,X,2254570.0
2022,silice,E1 Arena silica/cuarzo,M,79368931.0
2022,silice,E1 Arena silica/cuarzo,X,3108781.0
2022,silice,E2 Silicio/ferrosilicio/SiO2,M,359549723.0
2022,silice,E2 Silicio/ferrosilicio/SiO2,X,10001150.0
2022,zinc,E1 Mena/concentrado,M,15709723.0
2022,zinc,E1 Mena/concentrado,X,399116625.0
2022,zinc,E2 Metal en bruto/refinado,M,111980751.0
2022,zinc,E2 Metal en bruto/refinado,X,356460312.0
2022,zinc,E3 Semimanufacturas,M,35961789.0
2022,zinc,E3 Semimanufacturas,X,444762.0
2022,zinc,E4 Manufacturas,M,84729358.0
2022,zinc,E4 Manufacturas,X,4577240.0
2023,barita,E1 Crudo/molido,M,12329472.0
2023,barita,E1 Crudo/molido,X,26073174.0
2023,barita,E2 Quimicos de bario,M,1470327.0
2023,barita,E2 Quimicos de bario,X,0.0
2023,cobre,E1 Mena/concentrado,M,528570456.0
2023,cobre,E1 Mena/concentrado,X,3715931601.0
2023,cobre,E2 Metal en bruto/refinado,M,1185615399.0
2023,cobre,E2 Metal en bruto/refinado,X,284447648.0
2023,cobre,E3 Semimanufacturas,M,2688805069.0
2023,cobre,E3 Semimanufacturas,X,559389796.0
2023,cobre,E4 Manufacturas,M,448972895.0
2023,cobre,E4 Manufacturas,X,78136524.0
2023,fluorita,E1 Espato fluor (crudo),M,0.0
2023,fluorita,E1 Espato fluor (crudo),X,66031726.0
2023,fluorita,E2 Fluoroquimica,M,37581961.0
2023,fluorita,E2 Fluoroquimica,X,9449698.0
2023,grafito,E1 Grafito natural,M,5915485.0
2023,grafito,E1 Grafito natural,X,1818565.0
2023,grafito,E2 Grafito artificial/prep.,M,61133138.0
2023,grafito,E2 Grafito artificial/prep.,X,60460113.0
2023,grafito,E3 Electrodos/articulos de carbono,M,129093090.0
2023,grafito,E3 Electrodos/articulos de carbono,X,84827072.0
2023,manganeso,E1 Mena/concentrado,M,0.0
2023,manganeso,E1 Mena/concentrado,X,0.0
2023,manganeso,E2 Ferroaleaciones,M,0.0
2023,manganeso,E2 Ferroaleaciones,X,6893582.0
2023,manganeso,E3 Quimicos/metal,M,135746166.0
2023,manganeso,E3 Quimicos/metal,X,0.0
2023,oro,E1 Mena/concentrado,M,0.0
2023,oro,E1 Mena/concentrado,X,28453111.0
2023,oro,E2 Bruto/semilabrado,M,136279165.0
2023,oro,E2 Bruto/semilabrado,X,3406294650.0
2023,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,1000085991.0
2023,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,405779406.0
2023,plata,E1 Mena/concentrado,M,216365.0
2023,plata,E1 Mena/concentrado,X,117981985.0
2023,plata,E2 Bruto/semilabrado,M,118033277.0
2023,plata,E2 Bruto/semilabrado,X,2681768790.0
2023,plomo,E1 Mena/concentrado,M,8788092.0
2023,plomo,E1 Mena/concentrado,X,836925906.0
2023,plomo,E2 Metal en bruto/refinado,M,33801842.0
2023,plomo,E2 Metal en bruto/refinado,X,127316957.0
2023,plomo,E3 Semimanufacturas,M,1416236.0
2023,plomo,E3 Semimanufacturas,X,0.0
2023,plomo,E4 Manufacturas,M,15123895.0
2023,plomo,E4 Manufacturas,X,1236869.0
2023,silice,E1 Arena silica/cuarzo,M,87052719.0
2023,silice,E1 Arena silica/cuarzo,X,1897141.0
2023,silice,E2 Silicio/ferrosilicio/SiO2,M,291626006.0
2023,silice,E2 Silicio/ferrosilicio/SiO2,X,6210015.0
2023,zinc,E1 Mena/concentrado,M,0.0
2023,zinc,E1 Mena/concentrado,X,245944426.0
2023,zinc,E2 Metal en bruto/refinado,M,97052042.0
2023,zinc,E2 Metal en bruto/refinado,X,337639196.0
2023,zinc,E3 Semimanufacturas,M,27902639.0
2023,zinc,E3 Semimanufacturas,X,571407.0
2023,zinc,E4 Manufacturas,M,82892240.0
2023,zinc,E4 Manufacturas,X,5267558.0
2024,barita,E1 Crudo/molido,M,6139913.0
2024,barita,E1 Crudo/molido,X,13093040.0
2024,barita,E2 Quimicos de bario,M,1902550.0
2024,barita,E2 Quimicos de bario,X,0.0
2024,cobre,E1 Mena/concentrado,M,1077080598.0
2024,cobre,E1 Mena/concentrado,X,3718889902.0
2024,cobre,E2 Metal en bruto/refinado,M,1721661059.0
2024,cobre,E2 Metal en bruto/refinado,X,236153249.0
2024,cobre,E3 Semimanufacturas,M,2760318391.0
2024,cobre,E3 Semimanufacturas,X,551811551.0
2024,cobre,E4 Manufacturas,M,451136600.0
2024,cobre,E4 Manufacturas,X,84012184.0
2024,fluorita,E1 Espato fluor (crudo),M,0.0
2024,fluorita,E1 Espato fluor (crudo),X,25305600.0
2024,fluorita,E2 Fluoroquimica,M,41449465.0
2024,fluorita,E2 Fluoroquimica,X,70879411.0
2024,grafito,E1 Grafito natural,M,5697909.0
2024,grafito,E1 Grafito natural,X,3808739.0
2024,grafito,E2 Grafito artificial/prep.,M,52981712.0
2024,grafito,E2 Grafito artificial/prep.,X,34286349.0
2024,grafito,E3 Electrodos/articulos de carbono,M,106967768.0
2024,grafito,E3 Electrodos/articulos de carbono,X,72509893.0
2024,manganeso,E1 Mena/concentrado,M,0.0
2024,manganeso,E1 Mena/concentrado,X,0.0
2024,manganeso,E2 Ferroaleaciones,M,0.0
2024,manganeso,E2 Ferroaleaciones,X,14437488.0
2024,manganeso,E3 Quimicos/metal,M,12820753.0
2024,manganeso,E3 Quimicos/metal,X,0.0
2024,oro,E1 Mena/concentrado,M,0.0
2024,oro,E1 Mena/concentrado,X,37997871.0
2024,oro,E2 Bruto/semilabrado,M,131625321.0
2024,oro,E2 Bruto/semilabrado,X,3677031558.0
2024,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,1237524159.0
2024,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,399152449.0
2024,plata,E1 Mena/concentrado,M,7585944.0
2024,plata,E1 Mena/concentrado,X,185098813.0
2024,plata,E2 Bruto/semilabrado,M,130663338.0
2024,plata,E2 Bruto/semilabrado,X,2593776322.0
2024,plomo,E1 Mena/concentrado,M,0.0
2024,plomo,E1 Mena/concentrado,X,1092152844.0
2024,plomo,E2 Metal en bruto/refinado,M,58671759.0
2024,plomo,E2 Metal en bruto/refinado,X,177590849.0
2024,plomo,E3 Semimanufacturas,M,1039853.0
2024,plomo,E3 Semimanufacturas,X,61346.0
2024,plomo,E4 Manufacturas,M,8185673.0
2024,plomo,E4 Manufacturas,X,1176433.0
2024,silice,E1 Arena silica/cuarzo,M,68537200.0
2024,silice,E1 Arena silica/cuarzo,X,1705312.0
2024,silice,E2 Silicio/ferrosilicio/SiO2,M,293421133.0
2024,silice,E2 Silicio/ferrosilicio/SiO2,X,9261514.0
2024,zinc,E1 Mena/concentrado,M,0.0
2024,zinc,E1 Mena/concentrado,X,577061971.0
2024,zinc,E2 Metal en bruto/refinado,M,126691395.0
2024,zinc,E2 Metal en bruto/refinado,X,142641025.0
2024,zinc,E3 Semimanufacturas,M,28297205.0
2024,zinc,E3 Semimanufacturas,X,238268.0
2024,zinc,E4 Manufacturas,M,91590967.0
2024,zinc,E4 Manufacturas,X,5516170.0
